,image_name,noise_level,Y_H,consensus,expert1,expert2,expert3,model_p0,model_p1,model_p2,model_pred_int
757,n02132136_511,110,"[2, 1, 1]",1,2,1,1,0.0019362314550693197,0.9874152607759913,0.01064850776893932,1
758,n03100240_3073,125,"[2, 2, 2]",2,2,2,2,2.23952694962034e-05,2.641424930005452e-05,0.9999511904812038,2
759,n04548280_8583,125,"[0, 0, 0]",0,0,0,0,0.9999880321779675,1.12591713285586e-05,7.086507040144118e-07,0
760,n02002556_139,125,"[1, 1, 1]",1,1,1,1,4.526496889459591e-07,0.9999985397351676,1.0076151434405932e-06,1
761,n02125311_41798,125,"[1, 1, 1]",1,1,1,1,1.9674776726782757e-06,0.999997311516787,7.2100554041775e-07,1
762,n02504458_7867,125,"[2, 1, 1]",1,2,1,1,0.0037495691561394732,0.9959010199428104,0.0003494109010499151,1
763,n02690373_6831,110,"[2, 2, 2]",2,2,2,2,0.008077046555636713,0.006921924075572046,0.9850010293687914,2
764,n04505470_4854,125,"[0, 0, 2]",0,0,0,2,0.6803470234821101,0.00292668934165664,0.31672628717623313,0
765,n04111531_5168,125,"[0, 0, 2]",0,0,0,2,0.9991558453633667,0.000261295848147228,0.000582858788486081,0
766,n04111531_21963,110,"[0, 0, 2]",0,0,0,2,0.7906836898939305,0.037367764073422606,0.17194854603264684,0
767,n01558993_12968,125,"[1, 1, 1]",1,1,1,1,2.8399286035941744e-06,0.9999966947106246,4.653607719326913e-07,1
768,n02099601_5760,110,"[1, 1, 1]",1,1,1,1,9.077500437396342e-07,0.9999981902458038,9.020041523029083e-07,1
769,n01817953_1534,125,"[1, 1, 1]",1,1,1,1,0.0006027291325502043,0.9993417190957823,5.555177166757941e-05,1
770,n04560804_13665,110,"[0, 0, 0]",0,0,0,0,0.9999765793647866,2.2787927432118557e-05,6.327077814017415e-07,0
771,n04285008_5032,110,"[2, 2, 2]",2,2,2,2,4.1048581393734334e-05,5.099113731965627e-05,0.9999079602812866,2
772,n02123597_6333,125,"[1, 1, 1]",1,1,1,1,0.02340713295427932,0.9762044630754917,0.00038840397022894065,1
773,n03983396_10230,125,"[0, 0, 0]",0,0,0,0,0.9620528814531972,0.016639897639043992,0.02130722090775865,0
774,n04612504_41457,125,"[2, 0, 2]",2,2,0,2,0.00717139325022302,0.016319099706734338,0.9765095070430427,2
775,n02708093_107,125,"[0, 0, 0]",0,0,0,0,0.9986325727483152,0.00019159808788757603,0.0011758291637971236,0
776,n04505470_650,110,"[0, 0, 0]",0,0,0,0,0.9999955598444317,3.5029298724250435e-07,4.0898625810365445e-06,0
777,n02504013_1785,110,"[2, 1, 1]",1,2,1,1,2.7280879893629972e-05,0.999962537761973,1.0181358133455938e-05,1
778,n02504013_1865,110,"[1, 1, 1]",1,1,1,1,4.345365158324061e-06,0.999994967064402,6.875704397890404e-07,1
779,n02504013_218,125,"[1, 1, 1]",1,1,1,1,0.0005701230862969778,0.9991373629413512,0.0002925139723517151,1
780,n03796401_21290,125,"[2, 2, 2]",2,2,2,2,0.004053184839702236,0.0005221919287879349,0.9954246232315097,2
781,n02134418_2884,110,"[1, 1, 1]",1,1,1,1,2.491926041373143e-06,0.999995457839897,2.0502340616328417e-06,1
782,n03085013_7477,125,"[0, 0, 0]",0,0,0,0,0.9971394158833411,0.0016100661604393637,0.001250517956219258,0
783,n02504013_2476,125,"[0, 1, 1]",1,0,1,1,2.4680311985572408e-06,0.9999958112075051,1.7207612963097006e-06,1
784,n03041632_22570,125,"[0, 0, 0]",0,0,0,0,0.8956484268562049,0.020701074689682367,0.08365049845411274,0
785,n02091134_12017,110,"[0, 1, 1]",1,0,1,1,0.05421476067943661,0.9361947464040288,0.009590492916534687,1
786,n04467665_67081,110,"[2, 1, 2]",2,2,1,2,1.7137727987151216e-06,3.937554324961055e-06,0.9999943486728763,2
787,n02504013_10341,125,"[1, 1, 1]",1,1,1,1,1.8847853187476244e-06,0.9999953112713281,2.803943353290939e-06,1
788,n02791124_4595,110,"[0, 0, 2]",0,0,0,2,0.9201865725395205,0.012944983048389393,0.06686844441209008,0
789,n02835271_1487,110,"[2, 2, 2]",2,2,2,2,1.6882543728015945e-05,1.9741687464116055e-06,0.9999811432875256,2
790,n03376595_6012,125,"[0, 0, 2]",0,0,0,2,0.49143010343647847,0.049561918657696706,0.4590079779058246,0
791,n02690373_3090,125,"[2, 2, 2]",2,2,2,2,0.00011740943381894462,0.0005513702137196692,0.9993312203524615,2
792,n02814533_73944,110,"[2, 2, 2]",2,2,2,2,0.00017330785186912495,0.00042221813911345305,0.9994044740090176,2
793,n04548280_9801,125,"[0, 0, 0]",0,0,0,0,0.999984871845762,4.140286841046956e-06,1.0987867396897543e-05,0
794,n04285008_7900,125,"[2, 2, 2]",2,2,2,2,0.26470046240444944,0.02212135725319609,0.7131781803423547,2
795,n02690373_12044,125,"[2, 2, 2]",2,2,2,2,1.6130204921187864e-05,2.0103269486728543e-05,0.9999637665255922,2
796,n03085013_2432,125,"[0, 0, 2]",0,0,0,2,0.9419758455290457,0.020664794162459692,0.037359360308494564,0
797,n03662601_2048,125,"[2, 1, 2]",2,2,1,2,0.028196344179397623,0.4914404775588214,0.4803631782617811,1
798,n03041632_48062,110,"[0, 0, 0]",0,0,0,0,0.7508273202830272,0.20337543927091636,0.045797240446056486,0
799,n03344393_7614,110,"[2, 2, 2]",2,2,2,2,2.856051678109609e-06,1.2541076059215706e-05,0.9999846028722628,2
800,n04111531_22120,110,"[0, 0, 2]",0,0,0,2,0.9098757808716331,0.06170503967178134,0.028419179456585543,0
801,n02504013_6148,125,"[1, 1, 1]",1,1,1,1,0.00021076310205277757,0.9996911464063781,9.809049156897135e-05,1
802,n04273569_21470,125,"[2, 1, 2]",2,2,1,2,0.0009855618361087615,0.1931951869712379,0.8058192511926532,2
803,n04273569_5276,110,"[2, 2, 2]",2,2,2,2,0.00016107703979569634,0.03946287026719984,0.9603760526930046,2
804,n04557648_3729,110,"[0, 0, 2]",0,0,0,2,0.12753877826858154,0.8629911377964832,0.009470083934935251,1
805,n03937543_2232,125,"[0, 0, 2]",0,0,0,2,0.9719431800953149,0.009447532422541881,0.01860928748214335,0
806,n02504013_6212,110,"[1, 1, 1]",1,1,1,1,0.004135186294648594,0.9934054760259814,0.0024593376793700453,1
807,n02814533_12925,125,"[2, 2, 2]",2,2,2,2,7.302206730588419e-06,1.4400235151836857e-05,0.9999782975581175,2
808,n02133161_4813,110,"[0, 1, 1]",1,0,1,1,2.9996825776609797e-06,0.9999933447499937,3.6555674288192327e-06,1
809,n02106662_18900,125,"[0, 1, 1]",1,0,1,1,0.05186694781659829,0.8377017151190916,0.1104313370643103,1
810,n03417042_10965,110,"[0, 0, 2]",0,0,0,2,0.007611607820683732,0.013756548835311667,0.9786318433440045,2
811,n01818515_8968,125,"[0, 1, 1]",1,0,1,1,0.02706405703611769,0.9315960643429134,0.041339878620968905,1
812,n04429376_45669,110,"[0, 1, 1]",1,0,1,1,0.9390090435185995,0.05297076841113706,0.008020188070263381,0
813,n02708093_404,125,"[0, 0, 2]",0,0,0,2,0.41517879684774683,0.13868740381917405,0.4461337993330792,2
814,n02111500_4875,110,"[1, 1, 1]",1,1,1,1,2.881522766474434e-05,0.9999445819907936,2.6602781541718875e-05,1
815,n02814533_31493,110,"[2, 2, 2]",2,2,2,2,9.998662535822206e-05,7.302954131277147e-05,0.9998269838333289,2
816,n02835271_11995,110,"[2, 0, 2]",2,2,0,2,4.017850477078494e-06,4.843206322109478e-05,0.999947550086302,2
817,n04099969_6944,125,"[0, 0, 2]",0,0,0,2,0.8432370858542311,0.1309735835855016,0.025789330560267186,0
818,n04285008_8880,110,"[2, 2, 2]",2,2,2,2,0.00021887653857856706,0.0001691793667785011,0.999611944094643,2
819,n03041632_34676,110,"[0, 0, 2]",0,0,0,2,0.7894447995238965,0.12672221181997728,0.08383298865612625,0
820,n03376595_8917,110,"[0, 0, 2]",0,0,0,2,0.9871406332586266,0.0016338907666118621,0.011225475974761416,0
821,n02125311_60143,125,"[1, 1, 1]",1,1,1,1,4.251015951549872e-05,0.9999528513130288,4.638527455796931e-06,1
822,n02708093_1094,110,"[0, 0, 0]",0,0,0,0,0.906710041192203,0.010484185257280822,0.08280577355051622,0
823,n04111531_9026,125,"[0, 0, 1]",0,0,0,1,0.9130692303926602,0.004102025380993014,0.08282874422634692,0
824,n03041632_11700,110,"[0, 0, 0]",0,0,0,0,0.9977718482135959,0.002021900122064263,0.00020625166433995925,0
825,n04548280_12615,125,"[0, 0, 1]",0,0,0,1,0.7713218067246997,0.19778204742739325,0.030896145847906998,0
826,n03041632_4590,125,"[0, 0, 0]",0,0,0,0,0.9340961586496184,0.018867089763142796,0.0470367515872388,0
827,n02123045_2719,125,"[1, 1, 1]",1,1,1,1,1.8616251775629133e-05,0.9999799668383487,1.416909875536075e-06,1
828,n04111531_2462,110,"[0, 0, 2]",0,0,0,2,0.3871265390207782,0.11245091892082498,0.5004225420583968,2
829,n04099969_23293,110,"[0, 0, 2]",0,0,0,2,0.9966642887222342,0.0025935939125251366,0.0007421173652403499,0
830,n02814533_3573,125,"[2, 2, 2]",2,2,2,2,2.679714857988784e-05,5.821449913069801e-05,0.9999149883522895,2
831,n04612504_27571,110,"[2, 2, 2]",2,2,2,2,3.0151852223170613e-06,3.509642482311932e-05,0.9999618883899547,2
832,n02107908_3447,110,"[2, 1, 1]",1,2,1,1,0.0013650065002750982,0.9972685029757188,0.0013664905240059555,1
833,n02951358_15730,110,"[2, 0, 2]",2,2,0,2,5.884579463708014e-07,1.2146611919502515e-05,0.9999872649301341,2
834,n02133161_2399,110,"[0, 1, 1]",1,0,1,1,0.0014902113320700557,0.9959524389075137,0.0025573497604161645,1
835,n02690373_5581,110,"[2, 2, 2]",2,2,2,2,1.2703151098889833e-05,0.00016771553453246124,0.9998195813143685,2
836,n04111531_5168,110,"[0, 0, 0]",0,0,0,0,0.9994936455874278,0.00012206163867577279,0.0003842927738965531,0
837,n04467665_2200,125,"[2, 2, 2]",2,2,2,2,0.0001607927884178548,5.820560910191546e-05,0.9997810016024802,2
838,n04467665_71480,110,"[2, 2, 2]",2,2,2,2,0.004879963427656801,0.008692349761138866,0.9864276868112044,2
839,n04273569_21470,110,"[2, 2, 2]",2,2,2,2,0.00019512511500594575,0.04543556168874525,0.9543693131962487,2
840,n04111531_4146,125,"[0, 0, 1]",0,0,0,1,0.994581875457157,0.0001602780690705489,0.005257846473772269,0
841,n03792782_1442,125,"[2, 2, 2]",2,2,2,2,0.015143172156881976,0.04312984474593863,0.9417269830971793,2
842,n02835271_11922,110,"[2, 2, 2]",2,2,2,2,0.0034576793767424376,0.00252975194860579,0.9940125686746518,2
843,n01798484_3874,125,"[0, 1, 1]",1,0,1,1,0.002724420182891954,0.9961008319373527,0.0011747478797553006,1
844,n02134084_1689,125,"[1, 1, 1]",1,1,1,1,1.2727775005009599e-06,0.9999983235875048,4.036349947703127e-07,1
845,n02791124_6368,125,"[0, 0, 2]",0,0,0,2,0.4779885098552311,0.45211557767807925,0.06989591246668964,0
846,n02133161_5822,125,"[2, 1, 1]",1,2,1,1,0.0006521297615634845,0.9987920818214557,0.0005557884169806429,1
847,n04505470_4978,110,"[0, 0, 2]",0,0,0,2,0.9999995068230373,2.39534532494291e-07,2.5364243012129646e-07,0
848,n03085013_5726,110,"[0, 0, 0]",0,0,0,0,0.9999926940691212,2.0425036537832954e-06,5.2634272248300905e-06,0
849,n03792782_4067,125,"[2, 1, 2]",2,2,1,2,0.006240479791511713,0.4749623336758706,0.5187971865326177,2
850,n03041632_120,125,"[0, 0, 2]",0,0,0,2,0.9431396258109084,0.04057749612336213,0.016282878065729745,0
851,n04285008_7096,110,"[2, 2, 2]",2,2,2,2,9.46771850402534e-05,5.7197462398697655e-05,0.9998481253525612,2
852,n04111531_13479,110,"[0, 0, 1]",0,0,0,1,0.9671137112413555,0.024446104068872584,0.008440184689771884,0
853,n02690373_6492,110,"[2, 2, 2]",2,2,2,2,1.240074199324688e-05,0.00011882549204196165,0.9998687737659648,2
854,n02125311_20209,125,"[1, 1, 1]",1,1,1,1,0.003706501678387434,0.9958907294774215,0.00040276884419102336,1
855,n02124075_7323,125,"[1, 1, 1]",1,1,1,1,0.0007711569628985726,0.999130671852599,9.817118450248295e-05,1
856,n04557648_3679,110,"[0, 0, 0]",0,0,0,0,0.9823455650987958,0.014885918218196447,0.0027685166830079097,0
857,n01514859_3837,110,"[1, 1, 1]",1,1,1,1,6.272224494452874e-05,0.9998879054749158,4.937228013962196e-05,1
858,n03983396_899,110,"[0, 0, 1]",0,0,0,1,0.9127277194775618,0.06649293691923529,0.020779343603202823,0
859,n03792782_22856,125,"[2, 2, 2]",2,2,2,2,0.0020094885001036202,0.0011771070048654478,0.996813404495031,2
860,n02123597_6333,110,"[1, 1, 1]",1,1,1,1,0.00912415738607062,0.9907972506200107,7.859199391869296e-05,1
861,n03417042_3171,110,"[2, 2, 2]",2,2,2,2,0.08343874081057163,0.05949436355202878,0.8570668956373997,2
862,n03796401_8100,125,"[2, 2, 2]",2,2,2,2,8.725669791701433e-05,0.00020930891340463414,0.9997034343886784,2
863,n02092339_7356,125,"[1, 1, 1]",1,1,1,1,0.08957265485681085,0.8408885461142898,0.0695387990288995,1
864,n02708093_2867,125,"[0, 0, 2]",0,0,0,2,0.8127953237404634,0.04504940044914221,0.1421552758103945,0
865,n02133161_18639,110,"[1, 1, 1]",1,1,1,1,0.00048568312976900185,0.9129507647204369,0.08656355214979411,1
866,n02133161_7233,125,"[0, 1, 1]",1,0,1,1,1.0508531770907294e-05,0.9999782912454844,1.1200222744651855e-05,1
867,n03041632_37513,110,"[0, 0, 0]",0,0,0,0,0.999987865499805,1.3170893115163838e-06,1.0817410883451606e-05,0
868,n02125311_5229,110,"[1, 1, 1]",1,1,1,1,1.6012175356945576e-07,0.9999998083340015,3.154424507599728e-08,1
869,n02123394_6698,110,"[1, 1, 1]",1,1,1,1,4.268689658130001e-05,0.9999472947196782,1.0018383740552988e-05,1
870,n02690373_2408,125,"[2, 2, 2]",2,2,2,2,1.731270994502431e-05,4.270344536316223e-06,0.9999784169455188,2
871,n04111531_5756,110,"[0, 0, 2]",0,0,0,2,0.8882381054101612,0.0006586730688888259,0.11110322152095005,0
872,n02017213_15262,125,"[2, 1, 1]",1,2,1,1,6.0908573401499784e-05,0.9999245208850278,1.4570541570728683e-05,1
873,n03085013_25568,125,"[0, 0, 1]",0,0,0,1,0.9993628464612965,0.0005429696484324443,9.41838902710512e-05,0
874,n04429376_19103,125,"[0, 0, 1]",0,0,0,1,0.10262688374675744,0.06149838445778496,0.8358747317954576,2
875,n02123159_6960,125,"[1, 1, 1]",1,1,1,1,4.860769721976234e-05,0.9999327517801151,1.864052266516409e-05,1
876,n02690373_1491,125,"[2, 2, 2]",2,2,2,2,0.0001237174486125475,0.0005364605609312339,0.9993398219904567,2
877,n04505470_1157,110,"[0, 0, 0]",0,0,0,0,0.9999555497212829,1.7570492670131274e-05,2.687978604689551e-05,0
878,n02504458_5507,125,"[1, 1, 1]",1,1,1,1,2.709541077099633e-06,0.9999842576062816,1.3032852641154194e-05,1
879,n02125311_41798,110,"[1, 1, 1]",1,1,1,1,2.4070495613532694e-08,0.9999999702272504,5.7022539567127546e-09,1
880,n04557648_12225,125,"[0, 0, 2]",0,0,0,2,0.8619970574762807,0.0779647354278168,0.060038207095902484,0
881,n01622779_1364,110,"[1, 1, 1]",1,1,1,1,1.9542332202333516e-05,0.9999715576615209,8.90000627666448e-06,1
882,n02690373_971,110,"[2, 2, 2]",2,2,2,2,0.18376753484998767,0.24706712857285104,0.5691653365771613,2
883,n02814533_12925,110,"[2, 2, 2]",2,2,2,2,3.681510263954908e-06,1.0082501856931447e-05,0.9999862359878791,2
884,n04612504_37673,110,"[2, 0, 2]",2,2,0,2,0.25146223616295615,0.1210933221364006,0.6274444417006432,2
885,n03417042_11306,110,"[2, 0, 2]",2,2,0,2,1.568893658610656e-06,2.2580525785279368e-07,0.9999982053010836,2
886,n02124075_4189,110,"[1, 1, 1]",1,1,1,1,0.0034969833150364444,0.9964216911227611,8.132556220253923e-05,1
887,n03196217_7918,125,"[0, 0, 1]",0,0,0,1,0.983780094290169,0.008689234262147346,0.007530671447683532,0
888,n04579145_6635,125,"[0, 0, 1]",0,0,0,1,0.9999863742548081,1.3031373734965243e-05,5.943714570501475e-07,0
889,n04111531_5357,125,"[0, 0, 2]",0,0,0,2,0.136245979782985,0.007841556008871922,0.8559124642081432,2
890,n04557648_3729,125,"[0, 0, 1]",0,0,0,1,0.03650476182388154,0.9618758108902844,0.0016194272858339634,1
891,n02113712_6618,110,"[2, 1, 1]",1,2,1,1,0.0010572042647062504,0.9988024018085502,0.00014039392674352865,1
892,n02123045_7197,110,"[1, 1, 1]",1,1,1,1,0.0015519182726930793,0.9984304510555356,1.7630671771460076e-05,1
893,n03937543_3133,125,"[0, 0, 2]",0,0,0,2,0.5648753113196756,0.29517041469029615,0.1399542739900282,0
894,n02056570_1691,110,"[0, 1, 1]",1,0,1,1,0.10405253222467563,0.879825197266519,0.016122270508805533,1
895,n04111531_22466,110,"[0, 0, 0]",0,0,0,0,0.9825862869624944,0.006551359907494857,0.010862353130010423,0
896,n04548280_2411,110,"[0, 0, 0]",0,0,0,0,0.9882279922673102,0.006014530697135406,0.005757477035554354,0
897,n03085013_3804,110,"[0, 0, 1]",0,0,0,1,0.9933594439385851,0.0018549474538211254,0.004785608607593598,0
898,n03417042_5257,110,"[2, 2, 2]",2,2,2,2,9.427229864879324e-05,7.965088893721302e-05,0.9998260768124139,2
899,n03041632_29125,110,"[0, 0, 0]",0,0,0,0,0.9985802212338628,0.0012257443815702881,0.0001940343845670178,0
900,n04273569_4584,110,"[2, 2, 2]",2,2,2,2,2.019223958316147e-05,0.0005243771551293022,0.9994554306052875,2
901,n02132136_6777,110,"[1, 1, 1]",1,1,1,1,0.000823318131970499,0.9961223118092193,0.0030543700588099533,1
902,n04505470_4724,125,"[0, 0, 0]",0,0,0,0,0.999422233925983,0.00029370698758111473,0.0002840590864358847,0
903,n03041632_14774,125,"[0, 0, 1]",0,0,0,1,0.8913512446560321,0.10340231168386915,0.005246443660098611,0
904,n03085013_26325,110,"[0, 0, 0]",0,0,0,0,0.9955923108704052,0.0018251151417485844,0.002582573987846376,0
905,n02814533_27484,125,"[2, 2, 2]",2,2,2,2,0.0011252560663436958,0.00019733518706591105,0.9986774087465904,2
906,n04560804_1089,125,"[0, 0, 2]",0,0,0,2,0.10280669517199113,0.8944954733147419,0.0026978315132670746,1
907,n02504013_21041,110,"[1, 1, 1]",1,1,1,1,0.00487964731777901,0.9932365202349165,0.0018838324473044743,1
908,n02504013_4159,110,"[1, 1, 1]",1,1,1,1,6.87594342794594e-08,0.9999996872223368,2.4401822878771366e-07,1
909,n01795545_9555,125,"[1, 1, 1]",1,1,1,1,2.5654031149652277e-05,0.9999604055850685,1.394038378201545e-05,1
910,n03792782_14160,110,"[2, 2, 2]",2,2,2,2,4.2041843366200064e-05,0.00013156526016787318,0.9998263928964658,2
911,n02132136_2313,110,"[2, 1, 1]",1,2,1,1,2.0565214553590688e-05,0.9999617707613065,1.766402413996326e-05,1
912,n02104029_7335,110,"[1, 1, 1]",1,1,1,1,0.0007158130923836949,0.9957623461996851,0.003521840707931258,1
913,n03041632_4269,110,"[0, 0, 0]",0,0,0,0,0.9929186598825371,0.006220952794963664,0.0008603873224991569,0
914,n01855032_5743,110,"[1, 1, 1]",1,1,1,1,7.526802015621293e-08,0.9999998319105695,9.282141049874884e-08,1
915,n01828970_2030,125,"[1, 1, 1]",1,1,1,1,2.9312584351999572e-08,0.9999999626982498,7.989165903943403e-09,1
916,n03085013_3804,125,"[0, 0, 0]",0,0,0,0,0.9788597719362632,0.004838397497521016,0.016301830566216147,0
917,n02006656_30849,125,"[1, 1, 1]",1,1,1,1,0.0009018651202212515,0.9990741231845655,2.4011695213468175e-05,1
918,n02134084_23292,125,"[2, 1, 1]",1,2,1,1,0.0011759409373531646,0.9984996666353464,0.00032439242730024576,1
919,n03796401_16603,110,"[2, 0, 2]",2,2,0,2,0.0002190686712385389,1.0809321197282873e-05,0.9997701220075642,2
920,n04505470_4997,125,"[0, 0, 2]",0,0,0,2,0.6496020993947741,0.262184793997273,0.08821310660795287,0
921,n02104029_3121,110,"[0, 1, 1]",1,0,1,1,0.015630163203494654,0.9813891846506739,0.0029806521458313772,1
922,n02835271_12981,110,"[2, 2, 2]",2,2,2,2,0.06019902594527207,0.0050302432456146235,0.9347707308091131,2
923,n02814533_35442,110,"[2, 2, 2]",2,2,2,2,3.671549438413644e-05,5.4806805878749126e-05,0.9999084776997371,2
924,n02951358_31973,110,"[2, 2, 2]",2,2,2,2,4.7210702506495246e-07,5.074026439631052e-06,0.9999944538665354,2
925,n02791124_12832,110,"[0, 0, 0]",0,0,0,0,0.9999978606527686,4.948208826295694e-07,1.644526348749773e-06,0
926,n02690373_866,125,"[2, 2, 2]",2,2,2,2,0.00022847928864567438,0.0003821038894485688,0.9993894168219056,2
927,n03085013_20805,125,"[0, 0, 0]",0,0,0,0,0.9999937392071387,4.273788024742611e-06,1.9870048365613435e-06,0
928,n02134084_134,110,"[1, 1, 1]",1,1,1,1,1.193183257503487e-05,0.9999856579135782,2.4102538467827017e-06,1
929,n02690373_5581,125,"[2, 1, 2]",2,2,1,2,3.46296623027121e-05,0.00039024368134779597,0.9995751266563494,2
930,n03376595_17811,110,"[0, 0, 0]",0,0,0,0,0.8210494303141365,0.14469349153501374,0.034257078150849676,0
931,n02133161_1427,125,"[0, 1, 1]",1,0,1,1,0.08788786654355378,0.7477773335080905,0.16433479994835568,1
932,n04285008_13197,110,"[2, 2, 2]",2,2,2,2,5.939152740746721e-05,6.55316339610993e-06,0.9999340553091965,2
933,n03376595_14240,110,"[0, 0, 0]",0,0,0,0,0.9941741380410375,0.0006813831809595305,0.005144478778002843,0
934,n02132136_7842,110,"[2, 1, 1]",1,2,1,1,0.00011417543472208942,0.9998212102555473,6.461430973095805e-05,1
935,n04505470_3957,110,"[0, 0, 0]",0,0,0,0,0.9951292410926884,0.004462330611455127,0.0004084282958565641,0
936,n02104365_2334,125,"[2, 1, 1]",1,2,1,1,0.0038422271180837946,0.9948386174691788,0.0013191554127374278,1
937,n04111531_523,125,"[0, 0, 0]",0,0,0,0,0.9692470739021758,0.007152024561366765,0.02360090153645741,0
938,n03196217_886,125,"[0, 0, 0]",0,0,0,0,0.9868033633207514,0.009136626573593903,0.004060010105654883,0
939,n03792782_10490,110,"[2, 1, 2]",2,2,1,2,0.010357433685329816,0.0076918970052839925,0.9819506693093861,2
940,n02835271_2960,110,"[2, 0, 2]",2,2,0,2,0.019815414099518733,0.0016484472887624917,0.978536138611719,2
941,n04111531_14934,110,"[0, 0, 1]",0,0,0,1,0.7996923754236479,0.03695416356809669,0.16335346100825537,0
942,n02835271_10414,125,"[2, 2, 2]",2,2,2,2,0.03671670927195954,0.709339724109889,0.25394356661815154,1
943,n02814533_3375,110,"[2, 2, 2]",2,2,2,2,3.9184856425109735e-06,1.1058717649772725e-06,0.9999949756425927,2
944,n02814533_88088,125,"[2, 2, 2]",2,2,2,2,0.05103844938954699,0.00783525683570602,0.941126293774747,2
945,n02132136_25897,110,"[2, 1, 1]",1,2,1,1,0.08905303760585759,0.8433994425315451,0.06754751986259722,1
946,n04111531_14934,125,"[0, 0, 0]",0,0,0,0,0.7542541521636366,0.06702123191060386,0.17872461592575942,0
947,n02690373_7432,110,"[2, 2, 2]",2,2,2,2,0.00011231520797886498,0.0001234049083951234,0.999764279883626,2
948,n02133161_4043,125,"[0, 1, 1]",1,0,1,1,0.0013145279630711632,0.99826925861841,0.0004162134185189347,1
949,n04111531_4155,110,"[0, 0, 0]",0,0,0,0,0.7419582591160949,0.017494067428686574,0.24054767345521852,0
950,n03792782_26306,125,"[2, 2, 2]",2,2,2,2,0.0012069689409360271,0.00017380925891000352,0.998619221800154,2
951,n03085013_21127,125,"[0, 0, 0]",0,0,0,0,0.6433374900227067,0.07780498957202735,0.2788575204052661,0
952,n02112018_10174,110,"[1, 1, 1]",1,1,1,1,1.5846662283064765e-05,0.9999833395425852,8.137951317321956e-07,1
